"FK_STEIG_ID_VON";"FK_STEIG_ID_NACH";"GEOMETRIE_WGS84"
237301987;237301988;"LINESTRING (16.4520601181352 48.2269215852432, 16.4520156 48.2268266, 16.4519887 48.2267668, 16.4519617 48.2267129, 16.4519437 48.226665, 16.4519348 48.2266231, 16.4519348 48.2265812, 16.4519437 48.2265334, 16.4519527 48.2264915, 16.4519617 48.2264556, 16.4519797 48.2264197, 16.4519976 48.2263838, 16.4520246 48.2263478, 16.4520605 48.2263119, 16.4521144 48.2262581, 16.452851 48.2257673, 16.4529229 48.2257075, 16.4530038 48.2256417, 16.4534700419261 48.2253370606648)"
237301988;237301989;"LINESTRING (16.4534709 48.2253365, 16.4537494 48.2251509, 16.4542255 48.2248278, 16.4544411 48.2246662, 16.4546656 48.2245106, 16.4547016 48.2244747, 16.4547465 48.2244388, 16.4558604 48.2236129, 16.4558963 48.2235889, 16.4566689 48.2230383, 16.4575043 48.2224398, 16.4584835 48.2217336, 16.4586452 48.2216079, 16.4587081 48.221554, 16.4588428 48.2214523, 16.4589776 48.2213685, 16.4589776 48.2213625)"
237301989;237301990;"LINESTRING (16.4589776 48.2213625, 16.4591392 48.2212668, 16.4594357 48.2211052, 16.4597232 48.2209615, 16.4599298 48.2208717, 16.4599477 48.2208598, 16.4600915 48.2208059, 16.4602801 48.2207401, 16.4604238 48.2206982, 16.4612772 48.2204947, 16.461394 48.2204648, 16.4614928 48.2204348, 16.4616276 48.2203929, 16.4616815 48.220381, 16.4617623 48.220351, 16.4622205 48.2202313, 16.4623103 48.2202014, 16.4625169 48.2201176, 16.4629751 48.2199021, 16.463029 48.2198902, 16.4630739 48.2198662, 16.4634781 48.2196867, 16.4636039 48.2196388, 16.4637027 48.2196089, 16.4638285 48.219573, 16.4639991 48.219537, 16.4641159 48.2195131, 16.4647447 48.2194293)"
237301990;237301991;"LINESTRING (16.464748235041 48.2194287993072, 16.4651669 48.2193695, 16.4656431 48.2193036, 16.4666402 48.219166, 16.4680326 48.2189744, 16.468311 48.2189325, 16.4698183582933 48.2187352410261)"
237301991;237301992;"LINESTRING (16.4698202 48.218735, 16.4702514 48.2186752, 16.4697484 48.2177474, 16.4695687 48.2174182, 16.4691644 48.216682, 16.4690477 48.2164785, 16.4687153 48.215862, 16.4685358332727 48.215539119686)"
237301992;237301993;"LINESTRING (16.4685356 48.2155387, 16.4684009 48.2152993, 16.4679517 48.2144792, 16.4675295 48.2136891, 16.4670983 48.212881, 16.4670012459653 48.2127104678204)"
237301993;237301994;"LINESTRING (16.4669995 48.2127074, 16.4667839 48.2123123, 16.4664965 48.2117855, 16.466209 48.2112647, 16.4658856 48.2106841, 16.4657780689826 48.2104869930536)"
237301994;237301995;"LINESTRING (16.4657778 48.2104865, 16.4652208 48.2095167, 16.465122 48.2093371, 16.4650142 48.2091336, 16.4648436 48.2088283, 16.4647627 48.2086906, 16.4650232 48.2087325, 16.4651934790989 48.2087742966861)"
237301995;237301996;"LINESTRING (16.4651956058218 48.20877479729, 16.4661192 48.2089899, 16.4666671 48.2089899, 16.4671971 48.2089719, 16.4680685 48.208924, 16.468868 48.2088881, 16.4692004 48.2088343, 16.4699999 48.2085888, 16.4698472 48.2084272)"
237301996;237301997;"LINESTRING (16.4698472 48.2084272, 16.4690926 48.207589, 16.4682122 48.2065713, 16.4676570767137 48.2059447054916)"
237301997;237301998;"LINESTRING (16.4676553 48.2059427, 16.4675475 48.205817, 16.4680236 48.2054757, 16.4684638 48.2051644, 16.4705209 48.2036676)"
297719032;297719033;"LINESTRING (16.5047737 48.2338159, 16.5045671 48.233804, 16.5042077 48.233786, 16.5041628 48.23378, 16.5041269 48.2337681, 16.504064 48.2337381, 16.5040909 48.2337202, 16.5041269 48.2336843, 16.5042706 48.2335168, 16.5042796 48.2334988, 16.5042976 48.2334868, 16.5043155 48.2334749, 16.5043335 48.2334629, 16.5043515 48.2334569, 16.5043694 48.2334449, 16.5043874 48.233439, 16.5044143 48.233433, 16.5044413 48.233427, 16.5044593 48.233427, 16.5044862 48.233421, 16.5045132 48.233421, 16.5045491 48.233427, 16.504576 48.233427, 16.504594 48.233433, 16.504621 48.233439, 16.5046299 48.2334449, 16.5048455 48.2335168, 16.505124 48.2336125, 16.5053037 48.2336783, 16.5053755 48.2336963, 16.5054205 48.2337142, 16.5054654 48.2337262, 16.5055103 48.2337381, 16.5055552 48.2337441, 16.5056181 48.2337501, 16.505663 48.2337561, 16.5057169 48.2337561, 16.5057708 48.2337561, 16.5058516 48.2337441, 16.5066332 48.2336364, 16.508349 48.2334569, 16.5089598 48.2333971, 16.5092293 48.2333791, 16.5093012 48.2333731, 16.509382 48.2333612, 16.5094629 48.2333432, 16.5095347 48.2333193, 16.5096246 48.2332954, 16.5097054 48.2332774, 16.5097683 48.2332654, 16.5098312 48.2332595, 16.509921 48.2332535, 16.5100198 48.2332595, 16.5101097 48.2332714, 16.5101905 48.2332894, 16.5102893 48.2333013, 16.5103881 48.2333073, 16.5105229 48.2333073, 16.5108014 48.2332894, 16.5114481 48.2332475, 16.5123015 48.2331817, 16.51258 48.2331577, 16.5132268 48.233062, 16.5142958 48.2328944, 16.5150953 48.2327508, 16.5154007 48.232679, 16.5172063 48.2322662, 16.5178531 48.2320866, 16.5179519 48.2320208, 16.5176914 48.231219, 16.5176914 48.2310814, 16.5184191 48.2310694, 16.5187425 48.2310634, 16.5192904 48.2310514, 16.5199013 48.2310395)"
297719033;297719034;"LINESTRING (16.5199038534638 48.2310394274287, 16.5203235 48.2310275, 16.5213476 48.2309916, 16.5218506 48.2309617, 16.5222459 48.2309437, 16.522722 48.2309198, 16.522633049129 48.2307004935189)"
297719034;297719035;"LINESTRING (16.5226322 48.2306984, 16.5220662 48.2292383, 16.5219045 48.2288134)"
297719035;297719036;"LINESTRING (16.5219037827183 48.2288115520322, 16.5211589 48.2268924, 16.5205939350024 48.2254525829292)"
297719036;297719037;"LINESTRING (16.520593 48.2254502, 16.5205391 48.2253125, 16.5205121 48.2251868, 16.5213925 48.2251629, 16.5246534 48.2250612, 16.531247 48.2248337, 16.5316423 48.2248218)"
297719037;297719038;"LINESTRING (16.5316423 48.2248218, 16.534966 48.2247141, 16.5348949938339 48.2245424193599)"
297719038;297719039;"LINESTRING (16.5348942 48.2245405, 16.5345798 48.2237385, 16.5341037 48.2225236, 16.5340328536547 48.2223349063372)"
297719039;297719040;"LINESTRING (16.5340318 48.2223321, 16.5336186 48.2212967, 16.5332503 48.220369, 16.5331065 48.219968)"
297719040;297719041;"LINESTRING (16.5331057018078 48.219965977863, 16.5330167 48.2197405, 16.5327292 48.2190223, 16.5324687 48.218322, 16.5321902 48.2176277, 16.5316513 48.216263, 16.5312470028396 48.21623310021)"
297719041;297719042;"LINESTRING (16.5312457285615 48.2162330168752, 16.5293246 48.2161074, 16.5292348 48.2161014, 16.529145 48.2160774, 16.529136 48.2160715, 16.5290731 48.2160535, 16.5283275 48.215826, 16.5281838 48.2157841)"
297719042;297719043;"LINESTRING (16.5281736774262 48.2157796385707, 16.5281568 48.2157722, 16.5278873 48.2156944, 16.5277616 48.2156584, 16.5276987 48.2156465, 16.5276448 48.2156525, 16.5275909 48.2156764, 16.5275549 48.2156944, 16.52751 48.2157003, 16.5274741 48.2157003, 16.5274471 48.2156944, 16.5274022 48.2156884, 16.5273753 48.2156764, 16.5273393 48.2156525, 16.5273124 48.2156225, 16.5273124 48.2155746, 16.5273214 48.2155447, 16.5273393 48.2155148, 16.5273753 48.2154908, 16.5274112 48.2154729, 16.5274651 48.2154669, 16.5274561 48.215425, 16.5274382 48.2153951, 16.5274202 48.2153592, 16.5274022 48.2153412, 16.5273573 48.2153113, 16.5273034 48.2152813, 16.5272585 48.2152634, 16.5266027 48.2150778, 16.5262434 48.2149701, 16.5262703 48.2149162, 16.5263153 48.2147965, 16.5263332 48.2147187, 16.5263422 48.2146648, 16.5263422 48.2146468)"
297719062;297719063;"LINESTRING (16.5263422 48.2146468, 16.5263422 48.214587, 16.5263153 48.2145032, 16.5262973 48.2144613, 16.5262883 48.2144433, 16.5262614 48.2143835, 16.5261356 48.2141979, 16.5261176 48.214168, 16.5263332 48.2140961, 16.5266476 48.2139884, 16.5268363 48.2139225, 16.526989 48.2138747, 16.5271507 48.2138208, 16.5274292 48.213713, 16.5276178 48.2136412, 16.5277885 48.2135694, 16.528049 48.2134556, 16.528049 48.2134497, 16.5290911 48.2129468, 16.5294372882493 48.2127811672675)"
297719063;297719064;"LINESTRING (16.5294414 48.2127792, 16.5295402 48.2127313, 16.5297019 48.2126655, 16.5298277 48.2129109, 16.5302319 48.2136472, 16.530699 48.2145032, 16.530726 48.214563, 16.5311752 48.2153592, 16.531274 48.2155447, 16.5314896 48.2159637, 16.5315435 48.2160595)"
297719064;297719065;"LINESTRING (16.5315439263357 48.2160603048208, 16.5316513 48.216263, 16.5321902 48.2176277, 16.5324687 48.218322, 16.5327292 48.2190223, 16.5330167 48.2197405, 16.5331061458634 48.2199671028319)"
297719065;297719066;"LINESTRING (16.5331065 48.219968, 16.5332503 48.220369, 16.5336186 48.2212967, 16.5340318 48.2223321)"
297719066;297719067;"LINESTRING (16.5340324218384 48.2223337562241, 16.5341037 48.2225236, 16.5345798 48.2237385, 16.5348942 48.2245405)"
297719067;297719068;"LINESTRING (16.534895033706 48.2245425157642, 16.534966 48.2247141, 16.5352176 48.2254202, 16.5355589 48.226276, 16.5358374 48.2269942, 16.5359263019359 48.2272074458555)"
297719068;297719069;"LINESTRING (16.5359272 48.2272096, 16.5361159 48.2277063, 16.536601 48.228945, 16.5371939 48.230465, 16.537679 48.2317156, 16.5383617 48.2334509, 16.5387076325743 48.2334391483719)"
297719069;297719070;"LINESTRING (16.538712 48.233439, 16.5409488 48.2333612, 16.5435 48.2332894, 16.5428627057844 48.2316451050272)"
297719070;297719071;"LINESTRING (16.5428622 48.2316438, 16.5423322 48.2302974, 16.5371939 48.230465, 16.5368345 48.230483)"
297719071;297719072;"LINESTRING (16.5368319473169 48.2304830833165, 16.5359183 48.2305129, 16.5347055 48.2305488, 16.5339619881056 48.2305726330731)"
297719072;297719073;"LINESTRING (16.5339599 48.2305727, 16.5334838 48.2305907, 16.5268453 48.2308001, 16.5235664 48.2309018, 16.5232161 48.2309078)"
297719073;297719074;"LINESTRING (16.5232142936937 48.2309078376991, 16.5229286 48.2309138, 16.522722 48.2309198, 16.5222459 48.2309437, 16.5218506 48.2309617, 16.5213476 48.2309916, 16.5203235 48.2310275, 16.5199013 48.2310395)"
297719074;297719075;"LINESTRING (16.5199000226629 48.2310395248852, 16.5192904 48.2310514, 16.5187425 48.2310634, 16.5184191 48.2310694, 16.5176914 48.2310814, 16.5176914 48.231219, 16.5179519 48.2320208, 16.5178531 48.2320866, 16.5172063 48.2322662, 16.5154007 48.232679, 16.5150953 48.2327508, 16.5142958 48.2328944, 16.5132268 48.233062, 16.51258 48.2331577, 16.5123015 48.2331817, 16.5114481 48.2332475, 16.5108014 48.2332894, 16.5105229 48.2333073, 16.5103881 48.2333073, 16.5102893 48.2333013, 16.5101905 48.2332894, 16.5101097 48.2332714, 16.5100198 48.2332595, 16.509921 48.2332535, 16.5098312 48.2332595, 16.5097683 48.2332654, 16.5097054 48.2332774, 16.5096246 48.2332954, 16.5095347 48.2333193, 16.5094629 48.2333432, 16.509382 48.2333612, 16.5093012 48.2333731, 16.5092293 48.2333791, 16.5089598 48.2333971, 16.508349 48.2334569, 16.5066332 48.2336364, 16.5058516 48.2337441, 16.5057708 48.2337561, 16.5057169 48.2337561, 16.505663 48.2337561, 16.5056181 48.2337501, 16.5055552 48.2337441, 16.5055372 48.2337501, 16.5055193 48.2337681, 16.5054833 48.233774, 16.5051599 48.233798, 16.505124 48.233798, 16.5050881 48.233792, 16.5050521 48.233804, 16.5049982 48.2338159, 16.5049533 48.2338219, 16.5048815 48.2338219, 16.5047781236522 48.2338161462164)"
235912622;235912623;"LINESTRING (16.3955848179261 48.2226739484259, 16.395799 48.222787, 16.3966255 48.2232418, 16.3955924 48.2241335, 16.3947031 48.2248756, 16.3955924 48.2241335, 16.3962751 48.2244926, 16.3962123 48.2245106, 16.3958529 48.2248098)"
235912623;235912624;"LINESTRING (16.3958529 48.2248098, 16.3962123 48.2245106, 16.3962751 48.2244926, 16.3972184 48.2236907, 16.3972094 48.2236847, 16.3971914 48.2236727, 16.3971824 48.2236607, 16.3971735 48.2236428, 16.3971735 48.2236308, 16.3971735 48.2236188, 16.3971824 48.2236069, 16.3971914 48.2235889, 16.3972004 48.2235889, 16.3972094 48.2235829, 16.3972184 48.223571, 16.3972363 48.223565, 16.3972633 48.223559, 16.3972813 48.223559, 16.3972992 48.223559, 16.3973262 48.223565, 16.3973441 48.223571, 16.3973441 48.223577, 16.398503 48.2226194, 16.3987725 48.2224099, 16.4003445 48.2232298, 16.4010991 48.2236428, 16.4018627 48.2240617, 16.4021861 48.2238104, 16.4026981 48.2234154, 16.401153 48.2225775, 16.4009105 48.2224458, 16.3995809 48.2217336, 16.3992845 48.221979, 16.3990421340588 48.2221823875017)"
235912624;235912625;"LINESTRING (16.399042 48.2221825, 16.3987725 48.2224099, 16.4003445 48.2232298, 16.4010991 48.2236428, 16.4018627 48.2240617, 16.4021861 48.2238104, 16.4026981 48.2234154, 16.4034347 48.2228468, 16.4036144 48.2227091, 16.4042791 48.2221944, 16.4050876 48.221572, 16.4055458 48.2212309, 16.4056715 48.2211411, 16.405959 48.2209196, 16.4066058 48.2204229, 16.4058063 48.219962, 16.4052403 48.2196328, 16.4052134 48.2196508, 16.4051774 48.2196687, 16.4051325 48.2196807, 16.4050876 48.2196867, 16.4050427 48.2196927, 16.4049978 48.2196927, 16.4049529 48.2196867, 16.404908 48.2196747, 16.4048541 48.2196508, 16.4037581 48.2205186, 16.4037401 48.2205306, 16.4037222 48.2205306, 16.4037042 48.2205366, 16.4026801 48.220363, 16.4025903 48.2203391, 16.4024132373066 48.2204865044542)"
235912625;235912626;"LINESTRING (16.4024132525416 48.2204864917712, 16.4025903 48.2203391, 16.4035964 48.2195071, 16.4035964 48.2187889, 16.4035874 48.2182203)"
235912626;235912627;"LINESTRING (16.4035874 48.2182203, 16.4035874 48.2180287, 16.4035874 48.2179749, 16.4035874 48.217921, 16.4050068 48.217915, 16.4062824 48.217909, 16.4083036 48.217909, 16.4098846 48.217903, 16.4099565 48.2178851, 16.4100194 48.2178552, 16.4100823 48.2178133, 16.4102529 48.2176816, 16.4105404 48.2174601, 16.4107284874049 48.2173168902913)"
235912627;235912628;"LINESTRING (16.410729 48.2173165, 16.4108997 48.2171848, 16.4124987 48.2159697, 16.4132264 48.215413, 16.4136755 48.2151078)"
235912645;235912646;"LINESTRING (16.4136827159549 48.2150981787274, 16.4136845 48.2150958, 16.4138552 48.214982, 16.4140259 48.2148923, 16.4141786 48.2148085, 16.414475 48.2146588, 16.4149691 48.2144074, 16.4151038 48.2143356, 16.4151667 48.2143116, 16.415041 48.2142039, 16.4148703 48.2140542, 16.4147715 48.2139884, 16.4146726 48.2139585, 16.4146008 48.2139525, 16.4143582 48.2139225, 16.4141426 48.2138926, 16.4139181 48.2138507, 16.4137384 48.2138028, 16.4135408 48.213731, 16.4135318 48.213731, 16.4133791 48.2136532, 16.4132623 48.2135813, 16.4131635 48.2135155, 16.4125257 48.2129768, 16.4119328 48.2124919)"
235912646;235912647;"LINESTRING (16.4119328 48.2124919, 16.4118879 48.21245, 16.4117711 48.2123303, 16.4117082 48.2122644, 16.4115645 48.2121387, 16.4115016 48.2120908, 16.4110165 48.2116718, 16.4108818 48.211558, 16.4108189 48.2115102, 16.410738 48.2114503, 16.4106751 48.2114144, 16.4106212 48.2113904, 16.4105494 48.2113665, 16.4105494 48.2113725, 16.4105314 48.2113844, 16.4105134 48.2113964, 16.4104955 48.2114024, 16.4104775 48.2114024, 16.4104595 48.2114084, 16.4104326 48.2114024, 16.4104146 48.2114024, 16.4103967 48.2113964, 16.4103787 48.2113844, 16.4103697 48.2113725, 16.4103607 48.2113605, 16.4103517 48.2113545, 16.4101631 48.2113964, 16.4094983 48.2115341, 16.4094355 48.2115521, 16.4093726 48.21157, 16.4093366 48.211588, 16.4092378 48.2116419, 16.4091929 48.2116778, 16.409148 48.2117257, 16.4085551 48.2123662, 16.4084832 48.212444, 16.4084204 48.2125039, 16.4083305 48.2125817, 16.4082587 48.2126296, 16.4081868 48.2126655, 16.4079083 48.2128151, 16.4073065 48.2131324)"
235912647;235912648;"LINESTRING (16.4073033324299 48.2131340755555, 16.407001 48.213294, 16.4057254 48.2139645, 16.4055098 48.2140782, 16.405411 48.21415, 16.4053481 48.2142039, 16.4053661 48.2142099, 16.4053751 48.2142159, 16.4053841 48.2142338, 16.405393 48.2142458, 16.405393 48.2142578, 16.405393 48.2142757, 16.4053841 48.2142877, 16.4053751 48.2142997, 16.4053661 48.2143116, 16.4053481 48.2143176, 16.4053391 48.2143236, 16.4053571 48.2143416, 16.4053751 48.2143655, 16.4053841 48.2143835, 16.405438 48.2144433, 16.4055547 48.2145391, 16.4057703 48.2147247, 16.4057973 48.2147426, 16.4058242 48.2147725, 16.4058422 48.2148085, 16.4058602 48.2148444, 16.4058692 48.2148863, 16.4058692 48.2149162, 16.4058602 48.2149581, 16.4058602 48.214994, 16.4058512 48.2150239, 16.4058332 48.2150718, 16.4058063 48.2151018, 16.4057973 48.2151257, 16.4057703 48.2151437, 16.4057524 48.2151616, 16.4057164 48.2151856, 16.4056625 48.2152095, 16.4053065124524 48.2153993336162)"
235912648;235912649;"LINESTRING (16.4053032 48.2154011, 16.4052044 48.2154549, 16.4050966 48.2155148, 16.4053122 48.2157183, 16.405411 48.215856, 16.4054469 48.2159757, 16.405393 48.2161253, 16.4053302 48.216251, 16.4052134 48.2164426, 16.4051954 48.2164785, 16.4051146 48.2166042, 16.4050786 48.2166461, 16.4049888 48.2167837, 16.4049259 48.2168675, 16.4046385 48.2170172, 16.4044588 48.2171429, 16.4042702 48.2172805, 16.4041624 48.2173404, 16.4040276 48.2174242, 16.4040007 48.2174362, 16.4039647 48.2174601, 16.4036773 48.2175978)"
235912649;235912650;"LINESTRING (16.4036773 48.2175978, 16.4033539 48.2177474, 16.4033359 48.2177594, 16.4033269 48.2177773, 16.4033269 48.2178073, 16.4033269 48.2178611, 16.4033269 48.217921, 16.4019166 48.217927, 16.4011171 48.217927, 16.4011171 48.2180347, 16.4011171 48.2182501979506)"
235912650;235912651;"LINESTRING (16.4011171 48.2182502, 16.4011171 48.2187949, 16.401144 48.2195191, 16.4007218 48.220357, 16.4005601 48.2206683, 16.4004343 48.2209256)"
235912651;235912652;"LINESTRING (16.4004331981161 48.220927557436, 16.4003265 48.2211171, 16.4002816 48.221159, 16.4010991 48.2215959, 16.4012967 48.2217037, 16.4018627 48.2220029, 16.40224 48.2222064, 16.4025274 48.222362, 16.4034347 48.2228468, 16.4026981 48.2234154, 16.401153 48.2225775, 16.4009105 48.2224458, 16.3995809 48.2217336, 16.3992845 48.221979, 16.399042 48.2221825)"
235912652;235912653;"LINESTRING (16.3990412067826 48.2221831693087, 16.3987725 48.2224099, 16.398503 48.2226194, 16.3973441 48.223577, 16.3973531 48.2235829, 16.3973711 48.2235889, 16.3973801 48.2236069, 16.3973891 48.2236188, 16.3973891 48.2236308, 16.3973891 48.2236428, 16.3973801 48.2236607, 16.3973711 48.2236727, 16.3973531 48.2236847, 16.3973441 48.2236907, 16.3973262 48.2236966, 16.3972992 48.2237026, 16.3972813 48.2237026, 16.3972633 48.2237026, 16.3972363 48.2236966, 16.3972184 48.2236907, 16.3962751 48.2244926, 16.3962123 48.2245106, 16.3958529 48.2248098)"
235912653;235912654;"LINESTRING (16.3958529 48.2248098, 16.3962123 48.2245106, 16.3962751 48.2244926, 16.3955924 48.2241335, 16.3947031 48.2248756, 16.3955924 48.2241335, 16.3966255 48.2232418, 16.3959792183881 48.222888983001)"
231226852;231226853;"LINESTRING (16.3793419 48.1745798, 16.3799617 48.1745379, 16.3798 48.1740467, 16.3796204 48.1737352, 16.3805906 48.1731541)"
231226853;231226854;"LINESTRING (16.3805934653774 48.1731524008684, 16.3808331 48.1730103, 16.3818302 48.1723873, 16.3818662 48.1723274, 16.3820548 48.1721956, 16.3821985 48.1720877, 16.3823333 48.1719679, 16.382504 48.1718002, 16.3826747 48.1716264, 16.3828004 48.1714826, 16.3829082 48.1714407, 16.3842018 48.169895, 16.3843365 48.1697333, 16.3844264 48.1696554, 16.3845881 48.1694577, 16.3846769765856 48.1693568478412)"
231226854;231226855;"LINESTRING (16.3846779 48.1693558, 16.3847138 48.1693139, 16.3848665 48.1691521, 16.3851001 48.1689305, 16.3854504 48.1686249, 16.3857649 48.1683373, 16.3862048169555 48.1679480619592)"
231226855;231226856;"LINESTRING (16.3862057635564 48.1679472158579, 16.3864925 48.1676903, 16.3876423 48.1669054, 16.3877411 48.1668215, 16.3877681 48.1668095, 16.388379 48.1663901, 16.3884688 48.1663302, 16.3885496 48.1662763, 16.3895288 48.1656112, 16.3898163 48.1654255, 16.3898971 48.1653596, 16.389978 48.1653176, 16.3901576 48.1651978)"
231226856;231226857;"LINESTRING (16.3901576 48.1651978, 16.3903732 48.165054, 16.3904361 48.1650181, 16.3905439 48.1649102, 16.3906517 48.1648143, 16.3911008 48.1644728, 16.3912985 48.164323, 16.3913973 48.1642391, 16.3915051 48.1641433, 16.3915859 48.1640474, 16.3917836 48.1638197, 16.3920531 48.1635141, 16.3921519 48.1633823, 16.3921698 48.1633584, 16.3922597 48.1632086, 16.3923405 48.1630647, 16.3923944 48.1629509, 16.3924304 48.162855, 16.3924663 48.1627232, 16.3925022 48.1625614, 16.3925561 48.1622618, 16.392637 48.1619562, 16.3926549 48.1618304, 16.392637 48.1617945, 16.3925741 48.1617825, 16.3925202 48.1617585, 16.3924932 48.1617405, 16.3924573 48.1617106, 16.3924393 48.1614889, 16.3923765 48.16065, 16.3923405 48.1604402)"
